row_id,customer_prior_txn_count,customer_prior_abs_amount_sum,customer_prior_abs_value_sum,customer_prior_abs_amount_mean,customer_prior_abs_value_mean,customer_prior_max_abs_amount,customer_days_since_prev_txn,customer_tenure_days,customer_prior_unique_product_categories,customer_prior_unique_channels,customer_prior_same_product_count,customer_prior_same_channel_count,customer_prior_weekend_share
UNLINKED_6677,126,1101065.0,1118655.0,8738.611111111111,8878.214285714286,115000.0,0.23394675925925926,164.3871412037037,7,2,6,82,0.11904761904761904
UNLINKED_6650,127,1151065.0,1168655.0,9063.503937007874,9202.007874015748,115000.0,0.6982175925925926,165.0853587962963,7,2,84,83,0.11811023622047244
TEST_34,128,1156065.0,1173655.0,9031.7578125,9169.1796875,115000.0,0.8809722222222223,165.96633101851853,7,2,85,44,0.1171875
UNLINKED_6589,129,1157065.0,1174655.0,8969.496124031008,9105.852713178294,115000.0,0.2298263888888889,166.1961574074074,7,2,86,84,0.11627906976744186
UNLINKED_6560,130,1157565.0,1175155.0,8904.346153846154,9039.653846153846,115000.0,0.09608796296296296,166.29224537037038,7,2,20,85,0.11538461538461539
TEST_55,131,1158565.0,1176155.0,8844.007633587786,8978.282442748092,115000.0,1.8712152777777777,168.16346064814815,7,2,4,45,0.11450381679389313
UNLINKED_6302,132,1273565.0,1294605.0,9648.219696969696,9807.613636363636,115000.0,0.715462962962963,168.8789236111111,7,2,87,86,0.11363636363636363
UNLINKED_6196,133,1274065.0,1295105.0,9579.436090225563,9737.631578947368,115000.0,2.1702314814814816,171.0491550925926,7,2,88,87,0.12030075187969924
UNLINKED_6190,134,1274565.0,1295605.0,9511.679104477613,9668.694029850747,115000.0,0.014884259259259259,171.06403935185185,7,2,21,88,0.11940298507462686
TEST_72,135,1275565.0,1296605.0,9448.62962962963,9604.481481481482,115000.0,0.0017476851851851852,171.06578703703704,7,2,22,46,0.11851851851851852
UNLINKED_6127,136,1280565.0,1301605.0,9415.91911764706,9570.625,115000.0,1.156724537037037,172.22251157407408,7,2,23,89,0.11764705882352941
UNLINKED_6077,137,1281065.0,1302105.0,9350.839416058394,9504.416058394161,115000.0,0.8245717592592593,173.04708333333335,7,2,24,90,0.11678832116788321
TEST_94,138,1281565.0,1302605.0,9286.702898550724,9439.166666666666,115000.0,0.0069560185185185185,173.05403935185186,7,2,25,47,0.11594202898550725
TEST_97,139,1282765.0,1303805.0,9228.525179856115,9379.892086330936,115000.0,0.06717592592592593,173.12121527777776,7,2,0,48,0.11510791366906475
UNLINKED_6023,140,1732765.0,1753805.0,12376.892857142857,12527.17857142857,450000.0,0.7560300925925926,173.87724537037036,8,2,89,91,0.11428571428571428
UNLINKED_5924,141,1737765.0,1758805.0,12324.574468085106,12473.794326241135,450000.0,1.310486111111111,175.18773148148148,8,2,90,92,0.11347517730496454
UNLINKED_5894,142,1738265.0,1759305.0,12241.302816901409,12389.471830985916,450000.0,0.16621527777777778,175.35394675925926,8,2,26,93,0.11267605633802817
UNLINKED_5890,143,1738765.0,1759805.0,12159.195804195804,12306.32867132867,450000.0,0.004652777777777777,175.35859953703704,8,2,27,94,0.11188811188811189
UNLINKED_5882,144,1739765.0,1760805.0,12081.701388888889,12227.8125,450000.0,0.04780092592592593,175.40640046296295,8,2,91,95,0.1111111111111111
UNLINKED_5825,145,1740265.0,1761305.0,12001.827586206897,12146.931034482759,450000.0,0.9684027777777777,176.37480324074073,8,2,92,96,0.1103448275862069
TEST_157,146,1745265.0,1766305.0,11953.869863013699,12097.979452054795,450000.0,2.8419097222222223,179.21671296296296,8,2,93,49,0.11643835616438356
UNLINKED_5419,147,1745765.0,1766805.0,11875.952380952382,12019.081632653062,450000.0,1.8227199074074074,181.03943287037038,8,2,94,97,0.11564625850340136
UNLINKED_5345,148,1750765.0,1771805.0,11829.493243243243,11971.655405405405,450000.0,0.9293055555555556,181.96873842592592,8,2,95,98,0.11486486486486487
UNLINKED_5029,149,1760765.0,1781805.0,11817.21476510067,11958.422818791947,450000.0,4.998090277777778,186.9668287037037,8,2,96,99,0.11409395973154363
UNLINKED_5016,150,1761765.0,1782805.0,11745.1,11885.366666666667,450000.0,0.11603009259259259,187.0828587962963,8,2,28,100,0.11333333333333333
TEST_206,151,1763265.0,1784305.0,11677.25165562914,11816.58940397351,450000.0,1.0885069444444444,188.17136574074075,8,2,1,50,0.11258278145695365
UNLINKED_4879,152,1863265.0,1884305.0,12258.322368421053,12396.743421052632,450000.0,1.0261689814814814,189.19753472222223,8,2,29,101,0.1118421052631579
UNLINKED_4870,153,1893265.0,1914305.0,12374.281045751633,12511.797385620916,450000.0,0.025486111111111112,189.22302083333332,8,2,30,102,0.1111111111111111
UNLINKED_4867,154,1893765.0,1914805.0,12297.175324675325,12433.798701298701,450000.0,0.019004629629629628,189.24202546296297,8,2,31,103,0.11038961038961038
UNLINKED_4865,155,1923765.0,1944805.0,12411.387096774193,12547.129032258064,450000.0,0.002824074074074074,189.24484953703703,8,2,32,104,0.10967741935483871
UNLINKED_4864,156,2053765.0,2074805.0,13165.160256410256,13300.03205128205,450000.0,0.0004976851851851852,189.24534722222222,8,2,33,105,0.10897435897435898
UNLINKED_4863,157,2113765.0,2134805.0,13463.471337579618,13597.48407643312,450000.0,0.0009837962962962962,189.24633101851853,8,2,2,106,0.10828025477707007
UNLINKED_4862,158,2213765.0,2234805.0,14011.17088607595,14144.335443037975,450000.0,0.0007060185185185185,189.24703703703705,8,2,3,107,0.10759493670886076
UNLINKED_4819,159,2313765.0,2334805.0,14551.981132075472,14684.308176100629,450000.0,0.8353587962962963,190.08239583333332,8,2,4,108,0.1069182389937107
UNLINKED_4818,160,2413765.0,2434805.0,15086.03125,15217.53125,450000.0,0.0004976851851851852,190.08289351851852,8,2,5,109,0.1125
UNLINKED_4787,161,2513765.0,2534805.0,15613.447204968945,15744.130434782608,450000.0,0.8157638888888888,190.8986574074074,8,2,7,110,0.11801242236024845
UNLINKED_4784,162,2533765.0,2554805.0,15640.524691358025,15770.401234567902,450000.0,0.05831018518518519,190.9569675925926,8,2,97,111,0.12345679012345678
UNLINKED_4781,163,2543765.0,2564805.0,15605.920245398773,15735.0,450000.0,0.06319444444444444,191.02016203703704,8,2,6,112,0.12883435582822086
UNLINKED_4778,164,2643765.0,2664805.0,16120.518292682927,16248.810975609756,450000.0,0.012141203703703704,191.03230324074073,8,2,7,113,0.13414634146341464
UNLINKED_4775,165,2743765.0,2764805.0,16628.878787878788,16756.39393939394,450000.0,0.002372685185185185,191.03467592592594,8,2,8,114,0.1393939393939394
UNLINKED_4773,166,2843765.0,2864805.0,17131.114457831325,17257.86144578313,450000.0,0.0017708333333333332,191.03644675925926,8,2,9,115,0.14457831325301204
UNLINKED_4772,167,2943765.0,2964805.0,17627.335329341317,17753.323353293414,450000.0,0.004710648148148148,191.0411574074074,8,2,10,116,0.1497005988023952
UNLINKED_4771,168,3043765.0,3064805.0,18117.64880952381,18242.886904761905,450000.0,0.00037037037037037035,191.0415277777778,8,2,11,117,0.15476190476190477
UNLINKED_4769,169,3143765.0,3164805.0,18602.159763313608,18726.656804733728,450000.0,0.0004976851851851852,191.04202546296295,8,2,12,118,0.15976331360946747
UNLINKED_4768,170,3243765.0,3264805.0,19080.970588235294,19204.735294117647,450000.0,0.0005092592592592592,191.04253472222223,8,2,13,119,0.16470588235294117
UNLINKED_4766,171,3343765.0,3364805.0,19554.18128654971,19677.222222222223,450000.0,0.009363425925925926,191.05189814814815,8,2,14,120,0.1695906432748538
UNLINKED_4763,172,3443765.0,3464805.0,20021.88953488372,20144.21511627907,450000.0,0.009930555555555555,191.0618287037037,8,2,15,121,0.1744186046511628
UNLINKED_4761,173,3543765.0,3564805.0,20484.190751445087,20605.809248554913,450000.0,0.006643518518518518,191.06847222222223,8,2,16,122,0.1791907514450867
UNLINKED_4743,174,3643765.0,3664805.0,20941.17816091954,21062.097701149425,450000.0,0.14135416666666667,191.2098263888889,8,2,98,123,0.1839080459770115
UNLINKED_3827,175,3645765.0,3666805.0,20832.942857142858,20953.17142857143,450000.0,11.853148148148149,203.06297453703704,8,2,99,0,0.18857142857142858
UNLINKED_3810,176,3655765.0,3676805.0,20771.392045454544,20890.9375,450000.0,0.08439814814814815,203.1473726851852,8,3,17,1,0.1875
UNLINKED_3486,177,3656265.0,3677305.0,20656.86440677966,20775.734463276836,450000.0,4.747881944444444,207.89525462962962,8,3,100,2,0.1864406779661017
UNLINKED_3390,178,3656765.0,3677805.0,20543.623595505618,20661.825842696628,450000.0,1.275613425925926,209.17086805555556,8,3,101,124,0.1853932584269663
UNLINKED_3245,179,3658765.0,3679805.0,20440.027932960893,20557.569832402234,450000.0,1.1511342592592593,210.32200231481482,8,3,102,125,0.18435754189944134
UNLINKED_3099,180,3663765.0,3684805.0,20354.25,20471.13888888889,450000.0,2.867962962962963,213.1899652777778,8,3,103,126,0.18333333333333332
UNLINKED_3046,181,3665765.0,3686805.0,20252.8453038674,20369.088397790056,450000.0,0.9143518518518519,214.10431712962964,8,3,34,127,0.18232044198895028
UNLINKED_2923,182,3666265.0,3687805.0,20144.313186813186,20262.664835164836,450000.0,1.712164351851852,215.81648148148147,8,3,104,128,0.1813186813186813
UNLINKED_2913,183,3676265.0,3697805.0,20088.879781420765,20206.584699453553,450000.0,0.03857638888888889,215.85505787037036,8,3,35,129,0.18032786885245902
UNLINKED_2910,184,3678265.0,3700305.0,19990.570652173912,20110.353260869564,450000.0,0.005150462962962963,215.86020833333333,8,3,105,130,0.1793478260869565
UNLINKED_2892,185,3678765.0,3700805.0,19885.216216216217,20004.35135135135,450000.0,0.1784837962962963,216.03869212962962,8,3,36,131,0.1783783783783784
UNLINKED_2891,186,3679265.0,3701805.0,19780.994623655915,19902.177419354837,450000.0,0.0006828703703703704,216.039375,8,3,37,132,0.1774193548387097
UNLINKED_2800,187,3679765.0,3702805.0,19677.88770053476,19801.096256684494,450000.0,0.8982175925925926,216.93759259259258,8,3,38,133,0.17647058823529413
UNLINKED_2795,188,3680265.0,3703805.0,19575.877659574468,19701.090425531915,450000.0,0.011782407407407408,216.949375,8,3,106,134,0.17553191489361702
UNLINKED_2762,189,3680765.0,3704305.0,19474.94708994709,19599.497354497355,450000.0,0.07546296296296297,217.02483796296298,8,3,39,135,0.1746031746031746
UNLINKED_2706,190,3685765.0,3709305.0,19398.763157894737,19522.657894736843,450000.0,0.16819444444444445,217.1930324074074,8,3,107,136,0.1736842105263158
UNLINKED_2641,191,3695765.0,3719305.0,19349.55497382199,19472.801047120418,450000.0,0.8263078703703703,218.0193402777778,8,3,108,137,0.17277486910994763
UNLINKED_2637,192,3700765.0,3724305.0,19274.817708333332,19397.421875,450000.0,0.10271990740740741,218.12206018518518,8,3,18,138,0.17708333333333334
UNLINKED_2575,193,3701265.0,3724805.0,19177.53886010363,19299.507772020726,450000.0,0.9833217592592592,219.10538194444445,8,3,109,139,0.18134715025906736
UNLINKED_2527,194,3706265.0,3729805.0,19104.4587628866,19225.798969072166,450000.0,0.9987615740740741,220.10414351851853,8,3,110,140,0.18556701030927836
UNLINKED_2493,195,3709265.0,3732805.0,19021.871794871793,19142.589743589742,450000.0,0.300474537037037,220.40461805555555,8,3,111,141,0.18461538461538463
UNLINKED_2463,196,3729265.0,3752805.0,19026.86224489796,19146.964285714286,450000.0,0.5681828703703704,220.97280092592592,8,3,112,142,0.1836734693877551
UNLINKED_2449,197,3730265.0,3753805.0,18935.355329949238,19054.84771573604,450000.0,0.08576388888888889,221.05856481481482,8,3,113,143,0.18274111675126903
UNLINKED_2396,198,3730765.0,3754305.0,18842.247474747473,18961.136363636364,450000.0,1.087974537037037,222.14653935185186,8,3,114,144,0.18181818181818182
UNLINKED_2395,199,3731265.0,3754805.0,18750.075376884422,18868.366834170854,450000.0,0.026597222222222223,222.17313657407408,8,3,40,145,0.18090452261306533
UNLINKED_2394,200,3732265.0,3755805.0,18661.325,18779.025,450000.0,0.0011342592592592593,222.17427083333334,8,3,8,146,0.18
UNLINKED_2378,201,3732765.0,3756305.0,18570.97014925373,18688.084577114427,450000.0,0.12859953703703703,222.30287037037036,8,3,41,147,0.1791044776119403
UNLINKED_2377,202,3733765.0,3757305.0,18483.98514851485,18600.519801980197,450000.0,0.0015625,222.30443287037036,8,3,115,148,0.1782178217821782
UNLINKED_2330,203,3734265.0,3757805.0,18395.39408866995,18511.354679802957,450000.0,0.6387731481481481,222.9432060185185,8,3,42,149,0.17733990147783252
UNLINKED_2329,204,3734765.0,3758305.0,18307.67156862745,18423.063725490196,450000.0,0.004166666666666667,222.94737268518517,8,3,43,150,0.17647058823529413
UNLINKED_2321,205,3735265.0,3759305.0,18220.80487804878,18338.073170731706,450000.0,0.10759259259259259,223.05496527777777,8,3,9,151,0.17560975609756097
UNLINKED_2309,206,3736265.0,3760305.0,18137.20873786408,18253.90776699029,450000.0,0.0766550925925926,223.13162037037037,8,3,44,152,0.17475728155339806
UNLINKED_2267,207,3736765.0,3761305.0,18052.004830917875,18170.555555555555,450000.0,0.19207175925925926,223.32369212962962,8,3,45,153,0.17391304347826086
UNLINKED_2264,208,3737265.0,3762305.0,17967.62019230769,18088.00480769231,450000.0,0.015023148148148148,223.33871527777777,8,3,116,154,0.17307692307692307
UNLINKED_2237,209,3742265.0,3767305.0,17905.574162679426,18025.38277511962,450000.0,0.4618055555555556,223.80052083333334,8,3,117,155,0.1722488038277512
UNLINKED_2154,210,3752265.0,3777305.0,17867.928571428572,17987.166666666668,450000.0,0.25678240740740743,224.05730324074074,8,3,118,156,0.17142857142857143
UNLINKED_2153,211,3752765.0,3777805.0,17785.616113744076,17904.289099526068,450000.0,0.0007986111111111112,224.05810185185186,8,3,46,157,0.17061611374407584
UNLINKED_2152,212,3753365.0,3778405.0,17704.55188679245,17822.665094339623,450000.0,0.001990740740740741,224.06009259259258,8,3,119,158,0.16981132075471697
UNLINKED_2124,213,3755365.0,3780405.0,17630.82159624413,17748.38028169014,450000.0,0.1580787037037037,224.2181712962963,8,3,47,159,0.16901408450704225
UNLINKED_2121,214,3755865.0,3780905.0,17550.771028037383,17667.780373831774,450000.0,0.004027777777777778,224.22219907407407,8,3,19,160,0.16822429906542055
UNLINKED_2120,215,3756365.0,3781405.0,17471.46511627907,17587.93023255814,450000.0,0.000925925925925926,224.223125,8,3,10,161,0.16744186046511628
UNLINKED_2072,216,3756865.0,3781905.0,17392.89351851852,17508.819444444445,450000.0,0.5864467592592593,224.80957175925926,8,3,11,162,0.16666666666666666
UNLINKED_2016,217,3776865.0,3801905.0,17404.90783410138,17520.299539170508,450000.0,0.9889467592592592,225.7985185185185,8,3,120,163,0.17050691244239632
UNLINKED_1990,218,3777365.0,3802405.0,17327.3623853211,17442.224770642202,450000.0,0.3672916666666667,226.1658101851852,8,3,121,164,0.1743119266055046
UNLINKED_1978,219,3792365.0,3817405.0,17316.73515981735,17431.07305936073,450000.0,0.19821759259259258,226.36402777777778,8,3,122,165,0.1780821917808219
UNLINKED_1948,220,3797365.0,3822405.0,17260.75,17374.56818181818,450000.0,1.044710648148148,227.40873842592592,8,3,123,166,0.18181818181818182
UNLINKED_1835,221,3802365.0,3827405.0,17205.27149321267,17318.574660633483,450000.0,1.955787037037037,229.36452546296297,8,3,124,167,0.18099547511312217
UNLINKED_1758,222,3807365.0,3832405.0,17150.292792792792,17263.085585585584,450000.0,1.0368287037037036,230.40135416666666,8,3,12,168,0.18018018018018017
UNLINKED_1754,223,3812365.0,3837405.0,17095.807174887894,17208.094170403587,450000.0,0.10594907407407407,230.50730324074075,8,3,125,169,0.17937219730941703
UNLINKED_1667,224,3812865.0,3837905.0,17021.71875,17133.504464285714,450000.0,0.6625694444444444,231.1698726851852,8,3,126,170,0.17857142857142858
UNLINKED_1604,225,3815865.0,3840905.0,16959.4,17070.68888888889,450000.0,0.8400810185185185,232.0099537037037,8,3,48,171,0.17777777777777778
UNLINKED_1602,226,3820865.0,3845905.0,16906.482300884956,17017.278761061945,450000.0,0.004768518518518518,232.01472222222222,8,3,13,172,0.18141592920353983
UNLINKED_1537,227,3825865.0,3850905.0,16854.030837004404,16964.33920704846,450000.0,1.1912268518518518,233.20594907407408,8,3,14,173,0.18502202643171806
UNLINKED_1523,228,3830865.0,3855905.0,16802.03947368421,16911.864035087718,450000.0,0.1,233.30594907407408,8,3,127,174,0.18859649122807018
UNLINKED_1362,229,3835865.0,3860905.0,16750.50218340611,16859.847161572052,450000.0,1.9544907407407408,235.26043981481482,8,3,49,175,0.19213973799126638
UNLINKED_1361,230,3836365.0,3861405.0,16679.847826086956,16788.717391304348,450000.0,0.0005787037037037037,235.2610185185185,8,3,128,176,0.19130434782608696
UNLINKED_1279,231,3837165.0,3862205.0,16611.103896103898,16719.502164502166,450000.0,1.1316550925925926,236.39267361111112,8,3,15,177,0.19047619047619047
UNLINKED_1263,232,3857165.0,3882205.0,16625.71120689655,16733.64224137931,450000.0,0.5042476851851851,236.89692129629628,8,3,129,178,0.1896551724137931
UNLINKED_1038,233,3862165.0,3887205.0,16575.81545064378,16683.283261802575,450000.0,2.565150462962963,239.46207175925926,8,3,16,179,0.1888412017167382
UNLINKED_1031,234,3863165.0,3888205.0,16509.252136752137,16616.260683760684,450000.0,0.4472800925925926,239.90935185185185,8,3,17,180,0.19230769230769232
UNLINKED_888,235,3873165.0,3898205.0,16481.55319148936,16588.106382978724,450000.0,1.3766435185185186,241.28599537037036,8,3,130,181,0.19574468085106383
UNLINKED_852,236,3873665.0,3898705.0,16413.834745762713,16519.936440677968,450000.0,0.6613773148148148,241.94737268518517,8,3,131,182,0.19491525423728814
UNLINKED_791,237,3878665.0,3903705.0,16365.675105485232,16471.32911392405,450000.0,1.081412037037037,243.0287847222222,8,3,132,183,0.1940928270042194
UNLINKED_713,238,3883665.0,3908705.0,16317.920168067227,16423.13025210084,450000.0,1.0550925925925927,244.08387731481483,8,3,133,184,0.19327731092436976
UNLINKED_693,239,3887665.0,3912705.0,16266.380753138075,16371.150627615063,450000.0,0.23626157407407408,244.3201388888889,8,3,134,185,0.19246861924686193
UNLINKED_689,240,3888165.0,3913205.0,16200.6875,16305.020833333334,450000.0,0.05075231481481481,244.3708912037037,8,3,5,186,0.19166666666666668
UNLINKED_670,241,3928165.0,3956405.0,16299.439834024895,16416.618257261413,450000.0,0.4308912037037037,244.80178240740742,8,3,135,187,0.1908713692946058
UNLINKED_666,242,3929165.0,3957405.0,16236.219008264463,16352.913223140496,450000.0,0.037418981481481484,244.83920138888888,8,3,136,188,0.19008264462809918
UNLINKED_23,243,3933165.0,3961405.0,16185.864197530864,16302.078189300411,450000.0,9.343946759259259,254.18314814814815,8,3,18,189,0.18930041152263374
TRAIN_249,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,
TRAIN_253,1,10000.0,10000.0,10000.0,10000.0,10000.0,0.2097800925925926,0.2097800925925926,1,1,0,1,0.0
TRAIN_265,2,12000.0,12000.0,6000.0,6000.0,10000.0,0.7393171296296296,0.9490972222222223,2,1,1,2,0.0
TRAIN_301,3,14000.0,14000.0,4666.666666666667,4666.666666666667,10000.0,2.9155787037037038,3.864675925925926,2,1,2,3,0.0
UNLINKED_12077,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,
UNLINKED_12070,1,10000.0,10000.0,10000.0,10000.0,10000.0,0.013784722222222223,0.013784722222222223,1,1,0,1,0.0
UNLINKED_12067,2,12000.0,12000.0,6000.0,6000.0,10000.0,0.009027777777777777,0.0228125,2,1,1,2,0.0
UNLINKED_12061,3,13000.0,13000.0,4333.333333333333,4333.333333333333,10000.0,0.013784722222222223,0.036597222222222225,2,1,2,3,0.0
UNLINKED_12017,4,15000.0,15000.0,3750.0,3750.0,10000.0,0.1807638888888889,0.21736111111111112,2,1,3,4,0.0
UNLINKED_11937,5,20000.0,20000.0,4000.0,4000.0,10000.0,0.2895949074074074,0.5069560185185186,2,1,4,5,0.0
UNLINKED_11821,6,21000.0,21000.0,3500.0,3500.0,10000.0,1.4801041666666668,1.9870601851851852,2,1,1,6,0.0
TRAIN_1127,7,24000.0,24000.0,3428.5714285714284,3428.5714285714284,10000.0,0.0903125,2.077372685185185,2,1,5,0,0.14285714285714285
UNLINKED_11792,8,25000.0,25000.0,3125.0,3125.0,10000.0,0.09018518518518519,2.1675578703703704,2,2,6,7,0.25
UNLINKED_11580,9,25600.0,25600.0,2844.4444444444443,2844.4444444444443,10000.0,1.3645949074074073,3.5321527777777777,2,2,7,8,0.3333333333333333
TRAIN_1143,10,27100.0,27100.0,2710.0,2710.0,10000.0,0.08809027777777778,3.6202430555555556,2,2,8,1,0.3
TRAIN_1166,11,28600.0,28600.0,2600.0,2600.0,10000.0,0.9274652777777778,4.5477083333333335,2,2,9,2,0.2727272727272727
TRAIN_1186,12,29600.0,29600.0,2466.6666666666665,2466.6666666666665,10000.0,1.063761574074074,5.6114699074074075,2,2,10,3,0.25
TRAIN_1199,13,30600.0,30600.0,2353.846153846154,2353.846153846154,10000.0,0.6716435185185186,6.283113425925926,2,2,11,4,0.23076923076923078
UNLINKED_11092,14,32600.0,32600.0,2328.5714285714284,2328.5714285714284,10000.0,1.048113425925926,7.331226851851852,2,2,2,9,0.21428571428571427
UNLINKED_11090,15,42600.0,42600.0,2840.0,2840.0,10000.0,0.002662037037037037,7.333888888888889,2,2,12,10,0.2
UNLINKED_11043,16,52600.0,52600.0,3287.5,3287.5,10000.0,0.20503472222222222,7.5389236111111115,2,2,13,11,0.1875
TRAIN_1334,17,54200.0,54200.0,3188.235294117647,3188.235294117647,10000.0,0.9660069444444445,8.504930555555555,2,2,14,5,0.17647058823529413
TRAIN_1338,18,56200.0,56200.0,3122.222222222222,3122.222222222222,10000.0,0.5522222222222222,9.057152777777778,2,2,15,6,0.2222222222222222
TRAIN_1341,19,58200.0,58200.0,3063.157894736842,3063.157894736842,10000.0,0.3777083333333333,9.434861111111111,2,2,16,7,0.2631578947368421
TRAIN_1343,20,58800.0,58800.0,2940.0,2940.0,10000.0,0.09902777777777778,9.533888888888889,2,2,17,8,0.3
TRAIN_1345,21,59300.0,59300.0,2823.809523809524,2823.809523809524,10000.0,0.03833333333333333,9.572222222222223,2,2,18,9,0.3333333333333333
TRAIN_1414,22,61100.0,61100.0,2777.2727272727275,2777.2727272727275,10000.0,1.921886574074074,11.494108796296297,2,2,19,10,0.36363636363636365
TRAIN_1419,23,63100.0,63100.0,2743.478260869565,2743.478260869565,10000.0,0.6170138888888889,12.111122685185185,2,2,20,11,0.34782608695652173
TRAIN_1440,24,64600.0,64600.0,2691.6666666666665,2691.6666666666665,10000.0,0.4848148148148148,12.5959375,2,2,21,12,0.3333333333333333
TRAIN_1457,25,66100.0,66100.0,2644.0,2644.0,10000.0,1.041875,13.6378125,2,2,22,13,0.32
UNLINKED_7390,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,
UNLINKED_6791,1,500.0,500.0,500.0,500.0,500.0,6.504826388888889,6.504826388888889,1,1,0,1,1.0
UNLINKED_6723,2,1500.0,1500.0,750.0,750.0,1000.0,0.8261342592592592,7.330960648148148,2,1,1,2,1.0
UNLINKED_6629,3,2500.0,2500.0,833.3333333333334,833.3333333333334,1000.0,1.5874074074074074,8.918368055555556,2,1,2,3,0.6666666666666666
UNLINKED_5081,4,3000.0,3000.0,750.0,750.0,1000.0,20.89814814814815,29.816516203703703,2,1,1,4,0.5
UNLINKED_5077,5,13000.0,13000.0,2600.0,2600.0,10000.0,0.017025462962962964,29.833541666666665,2,1,0,5,0.4
TEST_246,6,21800.0,22964.0,3633.3333333333335,3827.3333333333335,10000.0,6.137094907407407,35.97063657407407,3,1,0,0,0.3333333333333333
UNLINKED_15325,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,
UNLINKED_15318,1,1000.0,1000.0,1000.0,1000.0,1000.0,0.02130787037037037,0.02130787037037037,1,1,1,1,1.0
UNLINKED_15310,2,1500.0,1500.0,750.0,750.0,1000.0,0.02849537037037037,0.04980324074074074,1,1,0,2,1.0
UNLINKED_15241,3,2500.0,2500.0,833.3333333333334,833.3333333333334,1000.0,0.7797800925925926,0.8295833333333333,2,1,2,3,1.0
UNLINKED_15199,4,3000.0,3000.0,750.0,750.0,1000.0,0.31407407407407406,1.1436574074074075,2,1,3,4,0.75
UNLINKED_15196,5,7500.0,7500.0,1500.0,1500.0,4500.0,0.005474537037037037,1.1491319444444446,2,1,4,5,0.6
UNLINKED_15134,6,8500.0,8500.0,1416.6666666666667,1416.6666666666667,4500.0,0.6499884259259259,1.7991203703703704,2,1,5,6,0.5
UNLINKED_14933,7,9500.0,9500.0,1357.142857142857,1357.142857142857,4500.0,2.362013888888889,4.161134259259259,2,1,6,7,0.42857142857142855
UNLINKED_14795,8,10000.0,10000.0,1250.0,1250.0,4500.0,0.7982638888888889,4.959398148148148,2,1,7,8,0.375
UNLINKED_14642,9,11000.0,11000.0,1222.2222222222222,1222.2222222222222,4500.0,1.1607407407407409,6.120138888888889,2,1,8,9,0.3333333333333333
UNLINKED_14119,10,12000.0,12000.0,1200.0,1200.0,4500.0,5.1102893518518515,11.230428240740741,2,1,1,10,0.4
UNLINKED_14116,11,12800.0,12800.0,1163.6363636363637,1163.6363636363637,4500.0,0.003958333333333334,11.234386574074074,2,1,0,11,0.36363636363636365
TRAIN_838,12,13800.0,13800.0,1150.0,1150.0,4500.0,0.9570949074074074,12.191481481481482,3,1,9,0,0.3333333333333333
TRAIN_899,13,14800.0,14800.0,1138.4615384615386,1138.4615384615386,4500.0,3.8855787037037035,16.077060185185186,3,2,10,1,0.3076923076923077
TRAIN_930,14,15800.0,15800.0,1128.5714285714287,1128.5714285714287,4500.0,1.2151851851851851,17.29224537037037,3,2,11,2,0.2857142857142857
UNLINKED_13106,15,16800.0,16800.0,1120.0,1120.0,4500.0,0.8708217592592593,18.16306712962963,3,2,2,12,0.26666666666666666
UNLINKED_13104,16,17700.0,17700.0,1106.25,1106.25,4500.0,0.0020949074074074073,18.16516203703704,3,2,12,13,0.25
UNLINKED_12798,17,18700.0,18700.0,1100.0,1100.0,4500.0,2.1578472222222222,20.32300925925926,3,2,1,14,0.23529411764705882
TRAIN_1072,18,19700.0,19700.0,1094.4444444444443,1094.4444444444443,4500.0,4.5205671296296295,24.843576388888888,3,2,13,3,0.2777777777777778
TRAIN_1114,19,20600.0,20600.0,1084.2105263157894,1084.2105263157894,4500.0,2.071111111111111,26.9146875,3,2,14,4,0.2631578947368421
TRAIN_1128,20,21600.0,21600.0,1080.0,1080.0,4500.0,0.9829629629629629,27.897650462962964,3,2,15,5,0.3
UNLINKED_11743,21,22600.0,22600.0,1076.1904761904761,1076.1904761904761,4500.0,0.4199189814814815,28.317569444444445,3,2,3,15,0.3333333333333333
UNLINKED_11742,22,24100.0,24100.0,1095.4545454545455,1095.4545454545455,4500.0,0.0024537037037037036,28.32002314814815,3,2,16,16,0.36363636363636365
UNLINKED_11627,23,24600.0,24600.0,1069.5652173913043,1069.5652173913043,4500.0,0.6915277777777777,29.011550925925928,3,2,17,17,0.391304347826087
TRAIN_1148,24,25700.0,25700.0,1070.8333333333333,1070.8333333333333,4500.0,0.8552893518518518,29.86684027777778,3,2,18,6,0.375
TRAIN_1175,25,26700.0,26700.0,1068.0,1068.0,4500.0,0.8753125,30.74215277777778,3,2,19,7,0.36
TRAIN_1177,26,27700.0,27700.0,1065.3846153846155,1065.3846153846155,4500.0,0.22515046296296296,30.96730324074074,3,2,20,8,0.34615384615384615
TRAIN_1306,27,28700.0,28700.0,1062.962962962963,1062.962962962963,4500.0,2.1574189814814817,33.124722222222225,3,2,21,9,0.3333333333333333
TRAIN_1316,28,29700.0,29700.0,1060.7142857142858,1060.7142857142858,4500.0,0.11850694444444444,33.243229166666666,3,2,22,10,0.32142857142857145
